2.17485 1389697271.653467 1389697271.193161 0.460306
2.21748 1389697271.696096 1389697271.243310 0.452786
2.28123 1389697271.759843 1389697271.293462 0.466381
2.34218 1389697271.820796 1389697271.343613 0.477183
2.39984 1389697271.878453 1389697271.393765 0.484688
2.47467 1389697271.953285 1389697271.443958 0.509327
2.53547 1389697272.014085 1389697271.494113 0.519972
2.6095 1389697272.088114 1389697271.544266 0.543848
2.64021 1389697272.118817 1389697271.594417 0.5244
2.6739 1389697272.152511 1389697271.644582 0.507929
2.71983 1389697272.198440 1389697271.694730 0.50371
2.80255 1389697272.281158 1389697271.744850 0.536308
2.86399 1389697272.342606 1389697271.794969 0.547637
2.93468 1389697272.413294 1389697271.845088 0.568206
3.00442 1389697272.483030 1389697271.895223 0.587807
3.02324 1389697272.501850 1389697271.945362 0.556488
3.10017 1389697272.578777 1389697271.995494 0.583283
3.12752 1389697272.606131 1389697272.045631 0.5605
3.16426 1389697272.642874 1389697272.095758 0.547116
3.2331 1389697272.711713 1389697272.145896 0.565817
3.30044 1389697272.779053 1389697272.196022 0.583031
3.36055 1389697272.839158 1389697272.246142 0.593016
3.36384 1389697272.842450 1389697272.296268 0.546182
3.36729 1389697272.845898 1389697272.346386 0.499512
3.37073 1389697272.849340 1389697272.396504 0.452836
3.37387 1389697272.852486 1389697272.446787 0.405699
3.39609 1389697272.874702 1389697272.496916 0.377786
3.43388 1389697272.912490 1389697272.547034 0.365456
3.45564 1389697272.934255 1389697272.597160 0.337095
3.52968 1389697273.008287 1389697272.647278 0.361009
3.54809 1389697273.026706 1389697272.697397 0.329309
3.56477 1389697273.043379 1389697272.747514 0.295865
3.60285 1389697273.081466 1389697272.797632 0.283834
3.66081 1389697273.139424 1389697272.847749 0.291675
3.77498 1389697273.253594 1389697272.897882 0.355712
3.8566 1389697273.335209 1389697272.948010 0.387199
3.90542 1389697273.384031 1389697272.998133 0.385898
3.98394 1389697273.462555 1389697273.048269 0.414286
4.009 1389697273.487613 1389697273.098395 0.389218
4.07719 1389697273.555805 1389697273.148513 0.407292
4.09367 1389697273.572278 1389697273.198631 0.373647
4.1349 1389697273.613511 1389697273.248749 0.364762
4.14753 1389697273.626140 1389697273.298867 0.327273
4.15557 1389697273.634178 1389697273.348986 0.285192
4.1661 1389697273.644711 1389697273.399103 0.245608
4.16924 1389697273.647855 1389697273.449376 0.198479
4.2634 1389697273.742008 1389697273.499500 0.242508
4.29559 1389697273.774203 1389697273.549619 0.224584
4.32734 1389697273.805953 1389697273.599737 0.206216
4.39378 1389697273.872396 1389697273.649855 0.222541
4.42304 1389697273.901648 1389697273.699972 0.201676
4.42498 1389697273.903594 1389697273.750103 0.153491
4.46437 1389697273.942981 1389697273.800227 0.142754
4.52377 1389697274.002385 1389697273.850360 0.152025
4.62946 1389697274.108067 1389697273.900494 0.207573
4.73553 1389697274.214144 1389697273.950620 0.263524
4.81401 1389697274.292622 1389697274.000738 0.291884
4.81635 1389697274.294965 1389697274.050872 0.244093
4.88464 1389697274.363255 1389697274.100997 0.262258
4.95144 1389697274.430049 1389697274.151116 0.278933
5.00745 1389697274.486059 1389697274.201233 0.284826
5.14098 1389697274.619594 1389697274.251352 0.368242
5.18696 1389697274.665568 1389697274.301481 0.364087
5.24511 1389697274.723726 1389697274.351600 0.372126
5.29064 1389697274.769255 1389697274.401718 0.367537
5.32114 1389697274.799752 1389697274.451995 0.347757
5.40016 1389697274.878776 1389697274.502125 0.376651
5.49671 1389697274.975321 1389697274.552255 0.423066
5.59337 1389697275.071980 1389697274.602383 0.469597
5.62961 1389697275.108226 1389697274.652512 0.455714
5.68916 1389697275.167776 1389697274.702641 0.465135
5.74223 1389697275.220840 1389697274.752768 0.468072
5.79139 1389697275.270005 1389697274.802897 0.467108
5.86224 1389697275.340849 1389697274.853026 0.487823
5.91381 1389697275.392417 1389697274.903136 0.489281
5.92384 1389697275.402449 1389697274.953260 0.449189
5.94889 1389697275.427507 1389697275.003379 0.424128
6.00641 1389697275.485024 1389697275.053516 0.431508
6.06711 1389697275.545720 1389697275.103647 0.442073
6.1677 1389697275.646310 1389697275.153764 0.492546
6.17918 1389697275.657789 1389697275.203881 0.453908
6.23374 1389697275.712351 1389697275.253998 0.458353
6.23688 1389697275.715495 1389697275.304115 0.41138
6.24971 1389697275.728322 1389697275.354231 0.374091
6.29854 1389697275.777147 1389697275.404347 0.3728
6.35644 1389697275.835051 1389697275.454632 0.380419
6.46252 1389697275.941131 1389697275.504801 0.43633
6.46567 1389697275.944280 1389697275.554920 0.38936
6.50705 1389697275.985659 1389697275.605038 0.380621
6.5652 1389697276.043815 1389697275.655155 0.38866
6.61348 1389697276.092089 1389697275.705272 0.386817
6.66589 1389697276.144506 1389697275.755388 0.389118
6.72675 1389697276.205360 1389697275.805505 0.399855
6.73019 1389697276.208800 1389697275.855621 0.353179
6.76599 1389697276.244597 1389697275.905750 0.338847
6.79968 1389697276.278291 1389697275.955868 0.322423
6.8502 1389697276.328809 1389697276.005986 0.322823
6.90107 1389697276.379677 1389697276.056118 0.323559
6.95243 1389697276.431043 1389697276.106237 0.324806
6.98333 1389697276.461944 1389697276.156353 0.305591
6.98663 1389697276.465238 1389697276.206470 0.258768
7.05596 1389697276.534576 1389697276.256603 0.277973
7.08332 1389697276.561934 1389697276.306721 0.255213
7.14961 1389697276.628226 1389697276.356839 0.271387
7.17602 1389697276.654636 1389697276.406955 0.247681
7.25285 1389697276.731463 1389697276.457235 0.274228
7.27227 1389697276.750879 1389697276.507355 0.243524
7.33988 1389697276.818495 1389697276.557492 0.261003
7.34929 1389697276.827904 1389697276.607610 0.220294
7.39717 1389697276.875777 1389697276.657727 0.21805
7.45178 1389697276.930391 1389697276.707845 0.222546
7.54223 1389697277.020844 1389697276.757962 0.262882
7.59989 1389697277.078503 1389697276.808079 0.270424
7.67357 1389697277.152183 1389697276.858195 0.293988
7.71655 1389697277.195162 1389697276.908323 0.286839
7.80466 1389697277.283276 1389697276.958459 0.324817
7.83865 1389697277.317267 1389697277.008598 0.308669
7.89367 1389697277.372279 1389697277.058734 0.313545
7.97704 1389697277.455649 1389697277.108871 0.346778
8.06479 1389697277.543403 1389697277.159007 0.384396
8.06824 1389697277.546848 1389697277.209143 0.337705
8.0934 1389697277.572009 1389697277.259278 0.312731
8.12235 1389697277.600960 1389697277.309412 0.291548
8.16448 1389697277.643094 1389697277.359546 0.283548
8.19483 1389697277.673443 1389697277.409681 0.263762
8.24945 1389697277.728058 1389697277.459971 0.268087
8.25299 1389697277.731602 1389697277.510108 0.221494
8.29048 1389697277.769091 1389697277.560243 0.208848
8.33511 1389697277.813720 1389697277.610377 0.203343
8.3387 1389697277.817311 1389697277.660510 0.156801
8.38757 1389697277.866186 1389697277.710645 0.155541
8.46789 1389697277.946506 1389697277.760780 0.185726
8.62454 1389697278.103151 1389697277.810916 0.292235
8.73461 1389697278.213224 1389697277.861051 0.352173
8.8045 1389697278.283115 1389697277.911185 0.37193
8.84549 1389697278.324099 1389697277.961320 0.362779
8.90664 1389697278.385249 1389697278.011457 0.373792
8.98386 1389697278.462473 1389697278.061593 0.40088
8.99929 1389697278.477900 1389697278.111729 0.366171
9.04481 1389697278.523426 1389697278.161864 0.361562
9.09064 1389697278.569254 1389697278.211998 0.357256
9.15429 1389697278.632899 1389697278.262131 0.370768
9.19982 1389697278.678429 1389697278.312266 0.366163
9.22762 1389697278.706233 1389697278.362401 0.343832
9.27285 1389697278.751459 1389697278.412535 0.338924
9.29921 1389697278.777818 1389697278.462827 0.314991
9.368 1389697278.846608 1389697278.512963 0.333645
9.42101 1389697278.899622 1389697278.563097 0.336525
9.46599 1389697278.944600 1389697278.613231 0.331369
9.47882 1389697278.957427 1389697278.663365 0.294062
9.54851 1389697279.027117 1389697278.713498 0.313619
9.57766 1389697279.056271 1389697278.763631 0.29264
9.66746 1389697279.146074 1389697278.813765 0.332309
9.69282 1389697279.171435 1389697278.863899 0.307536
9.7701 1389697279.248711 1389697278.914032 0.334679
9.8643 1389697279.342909 1389697278.964165 0.378744
9.91287 1389697279.391480 1389697279.014298 0.377182
9.99793 1389697279.476545 1389697279.064431 0.412114
10.0438 1389697279.522424 1389697279.114566 0.407858
10.0984 1389697279.577032 1389697279.164699 0.412333
10.1098 1389697279.588411 1389697279.214832 0.373579
10.1392 1389697279.617815 1389697279.264965 0.35285
10.1969 1389697279.675521 1389697279.315098 0.360423
10.2654 1389697279.744017 1389697279.365231 0.378786
10.3338 1389697279.812403 1389697279.415364 0.397039
10.3827 1389697279.861274 1389697279.465646 0.395628
10.4433 1389697279.921927 1389697279.515781 0.406146
10.5046 1389697279.983176 1389697279.565915 0.417261
10.5523 1389697280.030901 1389697279.616047 0.414854
10.5683 1389697280.046875 1389697279.666180 0.380695
10.6005 1389697280.079073 1389697279.716312 0.362761
10.651 1389697280.129592 1389697279.766470 0.363122
10.6847 1389697280.163343 1389697279.816627 0.346716
10.7631 1389697280.241715 1389697279.866789 0.374926
10.8229 1389697280.301516 1389697279.916950 0.384566
10.899 1389697280.377642 1389697279.967116 0.410526
11.0293 1389697280.507891 1389697280.017276 0.490615
11.1165 1389697280.595144 1389697280.067436 0.527708
11.1534 1389697280.631984 1389697280.117601 0.514383
11.218 1389697280.696580 1389697280.167762 0.528818
11.2679 1389697280.746550 1389697280.217923 0.528627
11.2893 1389697280.767865 1389697280.268081 0.499784
11.293 1389697280.771609 1389697280.318241 0.453368
11.3539 1389697280.832561 1389697280.368400 0.464161
11.3895 1389697280.868155 1389697280.418561 0.449594
11.4694 1389697280.948029 1389697280.468876 0.479153
11.5304 1389697281.008980 1389697280.519051 0.489929
11.5383 1389697281.016863 1389697280.569210 0.447653
11.631 1389697281.109613 1389697280.619369 0.490244
11.6796 1389697281.158188 1389697280.669530 0.488658
11.7343 1389697281.212948 1389697280.719689 0.493259
11.8117 1389697281.290278 1389697280.769852 0.520426
11.9405 1389697281.419116 1389697280.820006 0.59911
11.9573 1389697281.435889 1389697280.870161 0.565728
11.9941 1389697281.472683 1389697280.920321 0.552362
12.0653 1389697281.543917 1389697280.970483 0.573434
12.1142 1389697281.592786 1389697281.020643 0.572143
12.1933 1389697281.671911 1389697281.070798 0.601113
12.2541 1389697281.732713 1389697281.120960 0.611753
12.2936 1389697281.772202 1389697281.171122 0.60108
12.3459 1389697281.824515 1389697281.221283 0.603232
12.354 1389697281.832599 1389697281.271444 0.561155
12.3877 1389697281.866298 1389697281.321605 0.544693
12.4301 1389697281.908729 1389697281.371762 0.536967
12.4418 1389697281.920461 1389697281.421918 0.498543
12.4455 1389697281.924151 1389697281.472228 0.451923
12.5093 1389697281.987900 1389697281.522389 0.465511
12.5609 1389697282.039470 1389697281.572550 0.46692
12.6392 1389697282.117792 1389697281.622709 0.495083
12.6657 1389697282.144352 1389697281.672868 0.471484
12.678 1389697282.156580 1389697281.723038 0.433542
12.6812 1389697282.159775 1389697281.773195 0.38658
12.6947 1389697282.173305 1389697281.823350 0.349955
12.6985 1389697282.177147 1389697281.873510 0.303637
12.6995 1389697282.178093 1389697281.923668 0.254425
12.7988 1389697282.277388 1389697281.973834 0.303554
12.8625 1389697282.341084 1389697282.024001 0.317083
12.9262 1389697282.404782 1389697282.074163 0.330619
12.9977 1389697282.476267 1389697282.124325 0.351942
13.0162 1389697282.494788 1389697282.174486 0.320302
13.1043 1389697282.582894 1389697282.224647 0.358247
13.1555 1389697282.634111 1389697282.274807 0.359304
13.2136 1389697282.692170 1389697282.324964 0.367206
13.2776 1389697282.756215 1389697282.375120 0.381095
13.2987 1389697282.777330 1389697282.425276 0.352054
13.3448 1389697282.823458 1389697282.475596 0.347862
13.4711 1389697282.949706 1389697282.525762 0.423944
13.5005 1389697282.979108 1389697282.575922 0.403186
13.5645 1389697283.043104 1389697282.626078 0.417026
13.5735 1389697283.052089 1389697282.676235 0.375854
13.5766 1389697283.055235 1389697282.726390 0.328845
13.6161 1389697283.094725 1389697282.776544 0.318181
13.6949 1389697283.173546 1389697282.826698 0.346848
13.7566 1389697283.235197 1389697282.876856 0.358341
13.8732 1389697283.351856 1389697282.927040 0.424816
13.9576 1389697283.436224 1389697282.977212 0.459012
14.0547 1389697283.533317 1389697283.027367 0.50595
14.1036 1389697283.582187 1389697283.077527 0.50466
14.1521 1389697283.630757 1389697283.127687 0.50307
14.1834 1389697283.662009 1389697283.177847 0.484162
14.2334 1389697283.711980 1389697283.228005 0.483975
14.2798 1389697283.758365 1389697283.278138 0.480227
14.2952 1389697283.773779 1389697283.328262 0.445517
14.3297 1389697283.808323 1389697283.378380 0.429943
14.333 1389697283.811617 1389697283.428504 0.383113
14.3703 1389697283.848960 1389697283.478789 0.370171
14.4319 1389697283.910558 1389697283.528907 0.381651
14.4918 1389697283.970372 1389697283.579032 0.39134
14.5254 1389697284.004058 1389697283.629149 0.374909
14.6063 1389697284.084876 1389697283.679264 0.405612
14.643 1389697284.121619 1389697283.729381 0.392238
14.6774 1389697284.155962 1389697283.779497 0.376465
14.707 1389697284.185617 1389697283.829613 0.356004
14.7378 1389697284.216419 1389697283.879732 0.336687
14.7866 1389697284.265239 1389697283.929852 0.335387
14.8293 1389697284.307920 1389697283.979970 0.32795
14.8629 1389697284.341514 1389697284.030087 0.311427
14.9135 1389697284.392133 1389697284.080215 0.311918
14.9824 1389697284.460975 1389697284.130337 0.330638
15.0121 1389697284.490673 1389697284.180453 0.31022
15.0793 1389697284.557867 1389697284.230570 0.327297
15.1525 1389697284.631100 1389697284.280706 0.350394
15.2283 1389697284.706877 1389697284.330825 0.376052
15.3287 1389697284.807319 1389697284.380942 0.426377
15.3789 1389697284.857483 1389697284.431059 0.426424
15.422 1389697284.900567 1389697284.481336 0.419231
15.5326 1389697285.011239 1389697284.531456 0.479783
15.5542 1389697285.032851 1389697284.581588 0.451263
15.6154 1389697285.094003 1389697284.631705 0.462298
15.628 1389697285.106633 1389697284.681822 0.424811
15.7332 1389697285.211764 1389697284.731938 0.479826
15.739 1389697285.217654 1389697284.782055 0.435599
15.7786 1389697285.257197 1389697284.832173 0.425024
15.8551 1389697285.333718 1389697284.882309 0.451409
15.9426 1389697285.421177 1389697284.932428 0.488749
16.0014 1389697285.480031 1389697284.982557 0.497474
16.0067 1389697285.485283 1389697285.032674 0.452609
16.0125 1389697285.491065 1389697285.082802 0.408263
16.0925 1389697285.571089 1389697285.132925 0.438164
16.1253 1389697285.603884 1389697285.183044 0.42084
16.1285 1389697285.607079 1389697285.233162 0.373917
16.1973 1389697285.675921 1389697285.283278 0.392643
16.2588 1389697285.737371 1389697285.333394 0.403977
16.3135 1389697285.792132 1389697285.383511 0.408621
16.3722 1389697285.850787 1389697285.433627 0.41716
16.3759 1389697285.854478 1389697285.483909 0.370569
16.4599 1389697285.938542 1389697285.534028 0.404514
16.5174 1389697285.996002 1389697285.584145 0.411857
16.5851 1389697286.063744 1389697285.634262 0.429482
16.6098 1389697286.088403 1389697285.684378 0.404025
16.6858 1389697286.164381 1389697285.734494 0.429887
16.7543 1389697286.232876 1389697285.784610 0.448266
16.7554 1389697286.234019 1389697285.834727 0.399292
16.8045 1389697286.283096 1389697285.884862 0.398234
16.8174 1389697286.296019 1389697285.934979 0.36104
16.8249 1389697286.303556 1389697285.985097 0.318459
16.8977 1389697286.376292 1389697286.035214 0.341078
16.9361 1389697286.414728 1389697286.085353 0.329375
17.0096 1389697286.488261 1389697286.135474 0.352787
17.0401 1389697286.518662 1389697286.185593 0.333069
17.095 1389697286.573572 1389697286.235710 0.337862
17.1332 1389697286.611862 1389697286.285840 0.326022
17.1907 1389697286.669269 1389697286.335958 0.333311
17.2014 1389697286.680000 1389697286.386079 0.293921
17.2503 1389697286.728875 1389697286.436196 0.292679
17.3082 1389697286.786780 1389697286.486486 0.300294
17.4008 1389697286.879382 1389697286.536628 0.342754
17.458 1389697286.936591 1389697286.586765 0.349826
17.5545 1389697287.033083 1389697286.636923 0.39616
17.6596 1389697287.138164 1389697286.687088 0.451076
17.7112 1389697287.189781 1389697286.737226 0.452555
17.7267 1389697287.205308 1389697286.787361 0.417947
17.8009 1389697287.279489 1389697286.837496 0.441993
17.8374 1389697287.315978 1389697286.887633 0.428345
17.8554 1389697287.333999 1389697286.937772 0.396227
17.9193 1389697287.397946 1389697286.987915 0.410031
17.9229 1389697287.401541 1389697287.038053 0.363488
17.9863 1389697287.464939 1389697287.088189 0.37675
18.001 1389697287.479568 1389697287.138327 0.341241
18.0042 1389697287.482859 1389697287.188463 0.294396
18.0138 1389697287.492395 1389697287.238597 0.253798
18.0158 1389697287.494440 1389697287.288732 0.205708
18.0817 1389697287.560286 1389697287.338865 0.221421
18.1086 1389697287.587191 1389697287.388999 0.198192
18.2015 1389697287.680139 1389697287.439132 0.241007
18.3129 1389697287.791513 1389697287.489434 0.302079
18.4372 1389697287.915766 1389697287.539569 0.376197
18.4447 1389697287.923300 1389697287.589704 0.333596
18.4814 1389697287.960042 1389697287.639837 0.320205
18.4898 1389697287.968378 1389697287.689971 0.278407
18.5609 1389697288.039465 1389697287.740103 0.299362
18.5827 1389697288.061328 1389697287.790236 0.271092
18.6392 1389697288.117838 1389697287.840368 0.27747
18.7181 1389697288.196710 1389697287.890504 0.306206
18.7905 1389697288.269100 1389697287.940639 0.328461
18.8073 1389697288.285867 1389697287.990772 0.295095
18.8088 1389697288.287363 1389697288.040906 0.246457
18.8477 1389697288.326305 1389697288.091051 0.235254
18.9086 1389697288.387206 1389697288.141184 0.246022
18.9346 1389697288.413214 1389697288.191317 0.221897
19.0285 1389697288.507112 1389697288.241450 0.265662
19.0956 1389697288.574252 1389697288.291582 0.28267
19.1845 1389697288.663161 1389697288.341715 0.321446
19.1902 1389697288.668801 1389697288.391847 0.276954
19.223 1389697288.701651 1389697288.441980 0.259671
19.2468 1389697288.725410 1389697288.492213 0.233197
19.2488 1389697288.727453 1389697288.542350 0.185103
19.2912 1389697288.769835 1389697288.592484 0.177351
19.3693 1389697288.847913 1389697288.642617 0.205296
19.4611 1389697288.939716 1389697288.692750 0.246966
19.5079 1389697288.986490 1389697288.742882 0.243608
19.5526 1389697289.031168 1389697288.793014 0.238154
19.6226 1389697289.101207 1389697288.843145 0.258062
19.6483 1389697289.126865 1389697288.893281 0.233584
19.6863 1389697289.164904 1389697288.943415 0.221489
19.707 1389697289.185572 1389697288.993547 0.192025
19.7492 1389697289.227851 1389697289.043676 0.184175
19.7805 1389697289.259154 1389697289.093809 0.165345
19.8285 1389697289.307124 1389697289.143941 0.163183
19.8565 1389697289.335126 1389697289.194072 0.141054
19.9371 1389697289.415748 1389697289.244203 0.171545
20.0744 1389697289.552979 1389697289.294334 0.258645
20.1432 1389697289.621818 1389697289.344465 0.277353
20.1545 1389697289.633098 1389697289.394598 0.2385
20.1935 1389697289.672087 1389697289.444829 0.227258
20.2333 1389697289.711874 1389697289.494962 0.216912
20.237 1389697289.715565 1389697289.545094 0.170471
20.3329 1389697289.811464 1389697289.595226 0.216238
20.3739 1389697289.852496 1389697289.645357 0.207139
20.3774 1389697289.856039 1389697289.695487 0.160552
20.4556 1389697289.934168 1389697289.745619 0.188549
20.5206 1389697289.999162 1389697289.795751 0.203411
20.5396 1389697290.018230 1389697289.845881 0.172349
20.6603 1389697290.138885 1389697289.896014 0.242871
20.7514 1389697290.229991 1389697289.946147 0.283844
20.8152 1389697290.293841 1389697289.996277 0.297564
20.8961 1389697290.374708 1389697290.046414 0.328294
20.9882 1389697290.466810 1389697290.096547 0.370263
21.0125 1389697290.491073 1389697290.146679 0.344394
21.0386 1389697290.517179 1389697290.196809 0.32037
21.0447 1389697290.523269 1389697290.246938 0.276331
21.0501 1389697290.528758 1389697290.297069 0.231689
21.143 1389697290.621662 1389697290.347198 0.274464
21.1848 1389697290.663444 1389697290.397328 0.266116
21.2018 1389697290.680366 1389697290.447613 0.232753
21.2029 1389697290.681462 1389697290.497745 0.183717
21.2606 1389697290.739171 1389697290.547876 0.191295
21.3178 1389697290.796377 1389697290.598008 0.198369
21.3685 1389697290.847100 1389697290.648139 0.198961
21.4843 1389697290.962959 1389697290.698268 0.264691
21.5454 1389697291.023964 1389697290.748397 0.275567
21.5683 1389697291.046875 1389697290.798526 0.248349
21.6337 1389697291.112321 1389697290.848655 0.263666
21.7148 1389697291.193441 1389697290.898787 0.294654
21.767 1389697291.245659 1389697290.948919 0.29674
21.809 1389697291.287590 1389697290.999048 0.288542
21.8524 1389697291.331018 1389697291.049183 0.281835
21.8633 1389697291.341949 1389697291.099313 0.242636
21.9001 1389697291.378694 1389697291.149443 0.229251
21.9366 1389697291.415182 1389697291.199572 0.21561
22.0103 1389697291.488915 1389697291.249701 0.239214
22.0597 1389697291.538287 1389697291.299829 0.238458
22.1646 1389697291.643214 1389697291.349958 0.293256
22.2035 1389697291.682103 1389697291.400087 0.282016
22.259 1389697291.737614 1389697291.450373 0.287241
22.3293 1389697291.807928 1389697291.500535 0.307393
22.4272 1389697291.905845 1389697291.550693 0.355152
22.5107 1389697291.989359 1389697291.600850 0.388509
22.5821 1389697292.060745 1389697291.651007 0.409738
22.6641 1389697292.142761 1389697291.701160 0.441601
22.7316 1389697292.210203 1389697291.751314 0.458889
22.7356 1389697292.214197 1389697291.801470 0.412727
22.7387 1389697292.217344 1389697291.851627 0.365717
22.7736 1389697292.252193 1389697291.901786 0.350407
22.8025 1389697292.281090 1389697291.951948 0.329142
22.8602 1389697292.338847 1389697292.002079 0.336768
22.9141 1389697292.392761 1389697292.052221 0.34054
22.9597 1389697292.438336 1389697292.102356 0.33598
23.04 1389697292.518659 1389697292.152493 0.366166
23.0648 1389697292.543417 1389697292.202617 0.3408
23.1266 1389697292.605169 1389697292.252736 0.352433
23.2416 1389697292.720235 1389697292.302859 0.417376
23.2782 1389697292.756824 1389697292.352978 0.403846
23.3359 1389697292.814483 1389697292.403097 0.411386
23.3784 1389697292.856962 1389697292.453382 0.40358
23.4574 1389697292.935985 1389697292.503501 0.432484
23.4962 1389697292.974824 1389697292.553619 0.421205
23.5468 1389697293.025391 1389697292.603740 0.421651
23.6275 1389697293.106113 1389697292.653868 0.452245
23.7003 1389697293.178896 1389697292.703985 0.474911
23.7731 1389697293.251680 1389697292.754102 0.497578
23.8102 1389697293.288819 1389697292.804218 0.484601
23.8148 1389697293.293408 1389697292.854334 0.439074
23.8748 1389697293.353364 1389697292.904463 0.448901
23.8782 1389697293.356808 1389697292.954581 0.402227
23.8819 1389697293.360501 1389697293.004699 0.355802
23.9301 1389697293.408676 1389697293.054835 0.353841
23.9879 1389697293.466482 1389697293.104969 0.361513
24.0548 1389697293.533369 1389697293.155087 0.378282
24.1092 1389697293.587840 1389697293.205204 0.382636
24.1127 1389697293.591280 1389697293.255321 0.335959
24.1343 1389697293.612897 1389697293.305438 0.307459
24.21 1389697293.688575 1389697293.355554 0.333021
24.3175 1389697293.796152 1389697293.405671 0.390481
24.3346 1389697293.813225 1389697293.455949 0.357276
24.3681 1389697293.846670 1389697293.506070 0.3406
24.4264 1389697293.904977 1389697293.556189 0.348788
24.4737 1389697293.952350 1389697293.606307 0.346043
24.4773 1389697293.955943 1389697293.656424 0.299519
24.5429 1389697294.021539 1389697293.706541 0.314998
24.568 1389697294.046648 1389697293.756658 0.28999
24.6161 1389697294.094674 1389697293.806774 0.2879
24.6322 1389697294.110846 1389697293.856891 0.253955
24.6441 1389697294.122726 1389697293.907034 0.215692
24.6971 1389697294.175691 1389697293.957152 0.218539
24.7315 1389697294.210136 1389697294.007270 0.202866
24.7537 1389697294.232301 1389697294.057405 0.174896
24.8123 1389697294.290909 1389697294.107532 0.183377
24.8393 1389697294.317962 1389697294.157650 0.160312
24.9179 1389697294.396486 1389697294.207768 0.188718
24.9965 1389697294.475108 1389697294.257886 0.217222
25.0076 1389697294.486191 1389697294.308011 0.17818
25.0617 1389697294.540303 1389697294.358129 0.182174
25.1042 1389697294.582835 1389697294.408245 0.17459
25.1079 1389697294.586529 1389697294.458523 0.128006
25.1649 1389697294.643539 1389697294.508643 0.134896
25.2643 1389697294.742879 1389697294.558759 0.18412
25.3415 1389697294.820155 1389697294.608876 0.211279
25.4491 1389697294.927731 1389697294.658991 0.26874
25.4608 1389697294.939366 1389697294.709117 0.230249
25.5096 1389697294.988186 1389697294.759234 0.228952
25.5856 1389697295.064212 1389697294.809351 0.254861
25.6272 1389697295.105845 1389697294.859467 0.246378
25.649 1389697295.127609 1389697294.909594 0.218015
25.7722 1389697295.250813 1389697294.959710 0.291103
25.7802 1389697295.258848 1389697295.009827 0.249021
25.7836 1389697295.262243 1389697295.059961 0.202282
25.7841 1389697295.262695 1389697295.110080 0.152615
25.8867 1389697295.365329 1389697295.160196 0.205133
25.9324 1389697295.411054 1389697295.210312 0.200742
25.9544 1389697295.433017 1389697295.260428 0.172589
26.0796 1389697295.558225 1389697295.310544 0.247681
26.0835 1389697295.562064 1389697295.360660 0.201404
26.1874 1389697295.666044 1389697295.410777 0.255267
26.2232 1389697295.701787 1389697295.461052 0.240735
26.2695 1389697295.748112 1389697295.511172 0.23694
26.3311 1389697295.809761 1389697295.561291 0.24847
26.4073 1389697295.885888 1389697295.611409 0.274479
26.4449 1389697295.923479 1389697295.661526 0.261953
26.5373 1389697296.015931 1389697295.711644 0.304287
26.585 1389697296.063655 1389697295.761761 0.301894
26.6089 1389697296.087464 1389697295.811878 0.275586
26.7145 1389697296.193094 1389697295.861995 0.331099
26.7593 1389697296.237921 1389697295.912121 0.3258
26.8431 1389697296.321682 1389697295.962238 0.359444
26.8995 1389697296.378098 1389697296.012355 0.365743
27.0228 1389697296.501399 1389697296.062490 0.438909
