1  0 0 770 771 771  
1000 0 0 773 773 773
2000 0 0 785 785 785
3000 0 0 816 816 817
4000 0 0 833 833 833
5000 0 0 844 844 845
6000 0 0 852 853 853
7000 0 0 859 859 860
8000 0 0 864 864 866
9000 0 0 868 868 869
10000 0 0 872 874 874
100000 0 0 881 882 882
200000 0 0 878 880 881
300000 0 0 874 876 879
400000 0 0 876 879 882
500000  0 0 874 878 873 
