1000 0 0 772 772 774  
2000 0 0 785 785 785
3000 0 0 815 815 815
4000 0 0 830 831 831
5000 0 0 842 842 843
6000 0 0 849 850 851
7000 0 0 856 856 857
8000 0 0 860 861 862
9000 0 0 864 864 864
10000 0 0 867 867 868
100000 0 0 869 876 878
200000 0 0 870 875 876
300000 0 0 868 874 877
400000 0 0 868 868 870
500000 0 0 875 877 876
